ensembl_gene_id,gene_symbol,SRR28352555,SRR28352556,SRR28352557,SRR28352561,SRR8327813,SRR8327814,SRR8327817,SRR8327818
ENSMUSG00000050097,Ces2b,37.353,41.667,46.095,47.324,0,0,0,2.058
ENSMUSG00000050100,Hmx2,0,0,0,1,0,0,0,0
ENSMUSG00000050102,Vmn1r235,0,0,0,0,0,0,0,0
ENSMUSG00000050103,Agmo,180.152,156.62800000000001,211.815,234.278,0,0,0,18
ENSMUSG00000050105,Fam110d,100.048,81.947,95,72,0,0,0,11
ENSMUSG00000050106,Tmc8,69.096,55,57.048,56.007000000000005,0,0,0,4
ENSMUSG00000050107,Haspin,24.006,14,11,12,0,0,0,0
ENSMUSG00000050108,Bpifc,9.001,10,17.997,14.001,0,0,0,0
ENSMUSG00000050114,Prdx6b,0,0,0,0,0,0,0,0
ENSMUSG00000050121,Opalin,4,2,5,9,0,0,0,0
ENSMUSG00000050122,Vwa3b,49.99999999999999,50,53,62.008,0,0,0,1
ENSMUSG00000050128,Or5m10,16.026,25.064,18.141,20.023,0,0,0,0
ENSMUSG00000050132,Sarm1,2142.7149999999997,1886.4110000000003,2142.642,2592.2940000000003,3,8,10,203.999
ENSMUSG00000050134,Or6n2,0,0,0,0,0,0,0,0
ENSMUSG00000050138,Kcnk12,524.758,377.914,503.693,559.268,3,5,5,60
ENSMUSG00000050141,Spata31f3,5,3,3,2,0,0,0,0
ENSMUSG00000050144,Slc25a44,1407.638,1339.7559999999999,1436.228,1545.98,0,0,0,95
ENSMUSG00000050147,F2rl3,83,73.17,69.188,91.687,0,0,1,7
ENSMUSG00000050148,Ubqln2,3673.641,2884.638,3288.3,3799.069,9,6,15,181
ENSMUSG00000050150,Slc9b1,15,15,18.018,17.001,0,0,0,1.043
ENSMUSG00000050157,Gm867,5,3,3,5,0,0,0,1
ENSMUSG00000050158,Or2m13,12.656,5.416,2.35,8.773,0,0,0,1
ENSMUSG00000050164,Mchr1,150.052,160.085,169,174.07,0,0,0,2
ENSMUSG00000050174,Nudt6,170.989,147.001,204.32000000000002,148.445,0,0,1,13
ENSMUSG00000050188,Lsm10,225.36,212.55599999999998,216.813,263.74899999999997,0,0,0,18
ENSMUSG00000050190,Adam34l,0,0,0,0,0,0,0,0
ENSMUSG00000050192,Eif5a2,7606.508,7802.792,8967.526,9758.58,1,0,1,433
ENSMUSG00000050195,Scd4,43.675,57.206,36.69,38.844,0,0,0,12.865
ENSMUSG00000050197,Rhox13,0,0,0,0,0,0,0,0
ENSMUSG00000050198,Or6c38,0,0,0,0,0,0,0,0
ENSMUSG00000050199,Lgr4,1578.0649999999998,1361.254,1675.569,1873.557,3,1,3,214
ENSMUSG00000050201,Otop2,7,3,5,9,0,0,0,0
ENSMUSG00000050211,Pla2g4e,112.21900000000001,130.762,103.14200000000001,104.027,1,0,0,7
ENSMUSG00000050212,Eva1b,196.022,169.473,247.16199999999998,270.211,0,0,0,21
ENSMUSG00000050213,Snip1,460.791,470.867,474.14700000000005,566.7230000000001,1,0,1,43
ENSMUSG00000050215,Or13e8,0,0,0,0,0,0,0,0
ENSMUSG00000050217,Lgsn,1,2,0,1,0,0,0,0
ENSMUSG00000050222,Il17d,96.782,104.204,99,125.881,0,0,2,36
ENSMUSG00000050224,Krtap13,0,0,0,0,0,0,0,0
ENSMUSG00000050229,Pigm,721.448,738.668,900.105,1040.89,2,2,1,97.345
ENSMUSG00000050232,Cxcr3,32.072,14.017,6,9,0,0,0,2
ENSMUSG00000050234,Gja4,74,59,67,75,0,0,0,3
ENSMUSG00000050239,Krtap24-1,0,0,0,0,0,0,0,0
ENSMUSG00000050240,Hic2,215.019,179.382,224.17,190.315,0,0,0,17
ENSMUSG00000050241,Klre1,13.898,3.151,11.461,13.182,0,0,0,0
ENSMUSG00000050243,Gm5446,0,16.917,0,0,0,0,1,0
ENSMUSG00000050244,Heatr1,844.1790000000001,820.65,997.3269999999999,932.5089999999999,1,0,0,27.999000000000002
ENSMUSG00000050248,Evc2,609.075,496.63100000000003,722.653,681.641,0,0,0,18
ENSMUSG00000050251,Or6c76,0,1.084,3.971,2.422,0,0,0,1.494
ENSMUSG00000050266,Or52b1,2.508,3.557,7.014,6.557,0,0,0,0
ENSMUSG00000050270,Tmem220,70.005,49.353,79.662,52.977,0,0,0,2.001
ENSMUSG00000050271,Prag1,333.032,227.647,337,335.131,2,0,0,10
ENSMUSG00000050272,Dscam,1022.418,870.9010000000001,1028.009,1176.685,0,1,1,42
ENSMUSG00000050276,Mrgprg,0,0,0,0,0,0,0,0
ENSMUSG00000050281,Or51l4,0,0,0,0,0,0,0,0
ENSMUSG00000050288,Fzd2,332.96,330.216,491.053,434.968,2,4,2,59
ENSMUSG00000050295,Foxc1,143.005,143.333,256,218.594,1,0,4,65
ENSMUSG00000050296,Abca12,38.858000000000004,53.623999999999995,57.898,61.894999999999996,0,0,0,1.156
ENSMUSG00000050299,Gm9843,0,0,0,5.416,0,0,0,0
ENSMUSG00000050304,Slc25a2,5,12,11,23,0,0,0,0
ENSMUSG00000050310,Rictor,1789.011,1710.5800000000002,2296.9249999999997,2147.96,0,0,2,56
ENSMUSG00000050312,Nsun3,359.19,344.046,353.94,419.97999999999996,0,0,0,16.003999999999998
ENSMUSG00000050315,Synpo2,288.381,197.001,285.907,258.273,0,0,0,25.246000000000002
ENSMUSG00000050321,Neto1,534.111,523.6519999999999,586.988,614.1089999999999,1,0,0,47
ENSMUSG00000050323,Ndufaf6,279.994,245.001,251.001,280.30400000000003,0,1,0,15
ENSMUSG00000050328,Hoxc12,3,1,0,0,0,0,0,0
ENSMUSG00000050332,Amer1,1416.831,1361.11,1543.403,1445.161,0,2,0,110.025
ENSMUSG00000050335,Lgals3,1371.1779999999999,1019.428,1119.647,1347.8049999999998,4,2,4,130
ENSMUSG00000050343,Or1ad6,1,0,0,2,0,0,0,0
ENSMUSG00000050345,4930486L24Rik,0,0,0,0,0,0,0,0
ENSMUSG00000050350,Gpr18,20,6,2,5,0,0,0,0
ENSMUSG00000050357,Carmil2,3018.936,2504.637,2566.232,3358.018,4,0,6,339
ENSMUSG00000050359,Sprr1a,1589.456,1295.209,1599.142,1725.869,20,7,21,385
ENSMUSG00000050366,Or6b13,0,0,0,0,0,0,0,0
ENSMUSG00000050368,Hoxd10,783.47,646.081,247.295,230.239,0,0,0,33
ENSMUSG00000050370,Ch25h,37,26.049,27,29,0,0,0,0
ENSMUSG00000050373,Snx21,3191.4919999999997,2865.5280000000007,3022.394,3590.859,2,2,5,244.00100000000003
ENSMUSG00000050377,Il31ra,1129.6680000000001,803.6009999999999,1172.2240000000002,1132.673,0,0,0,43.169
ENSMUSG00000050379,Septin6,4285.593,4410.24,4766.535000000001,5006.071999999999,0,5,3,185
ENSMUSG00000050382,Kif7,130,128,172.68200000000002,143.828,0,0,2,9
ENSMUSG00000050383,Svs3b,0,0,0,0,0,0,0,0
ENSMUSG00000050390,Nhsl3,7397.130999999999,5969.232999999999,6907.865,7893.459,7,3,4,485
ENSMUSG00000050394,Armcx6,678.827,535.91,619.048,683.865,0,0,1,41.989000000000004
ENSMUSG00000050395,Tnfsf15,13.342,5.042,9.943,8.429,0,0,0,5.1339999999999995
ENSMUSG00000050397,Foxl2,4,4,4,6,0,0,0,0
ENSMUSG00000050410,Tcf19,327.743,271.27099999999996,288.264,314.228,1,0,0,23
ENSMUSG00000050423,Ppp1r3g,0,0,0,1,0,0,0,0
ENSMUSG00000050424,Pnma5,1.171,0,2.218,1.182,0,0,0,1.481
ENSMUSG00000050425,Mrgprb2,1,2,2,5,0,0,0,0
ENSMUSG00000050428,Fbxo46,168.165,169.002,232.052,212.14600000000002,0,0,0,28
ENSMUSG00000050435,Ube2dnl1,0,0,0,0,0,0,0,0
ENSMUSG00000050439,Enthd1,0,0,0,0,0,0,0,0
ENSMUSG00000050440,Hamp,3,1,1,7,0,0,0,0
ENSMUSG00000050445,Cyp8b1,1,0,3,1,0,0,0,0
ENSMUSG00000050447,Lypd6,217.379,226.439,302.045,300.137,0,0,0,17
ENSMUSG00000050463,Krt78,2,4,3,0,0,0,0,0
ENSMUSG00000050468,Astl,0,0,1,0,0,0,0,0
ENSMUSG00000050471,Fam118b,344.27,350.15100000000007,391.293,436.118,0,0,0,34.373999999999995
ENSMUSG00000050473,Slc35d3,75,74.003,59,82,0,0,0,3
ENSMUSG00000050478,Or6c214,0,0,0,0,0,0,0,0
ENSMUSG00000050490,Psma5-ps,8.338,7.463,6.797,7.851,1.111,2,1.378,99.285
ENSMUSG00000050493,Fam167b,29,27,43.101,21,0,0,0,2
ENSMUSG00000050503,Fbxl22,10.003,13.12,10,9,0,0,0,2
ENSMUSG00000050504,Or5bh3,0,0,0,0,0,0,0,0
ENSMUSG00000050505,Pcdh20,10,8,5,7.001,0,0,0,0
ENSMUSG00000050511,Oprd1,549.607,531.035,508.398,482.206,0,1,0,12
ENSMUSG00000050520,Cldn8,2,0,3,0,0,0,0,0
ENSMUSG00000050526,Mgat4f,0,1,0,0,0,0,0,0
ENSMUSG00000050530,Fam171a1,2309.046,2110.842,2215.3940000000002,2568.078,1,5,1,171
ENSMUSG00000050533,Gm9845,0,0,0,0,0,0,0,0
ENSMUSG00000050534,Htr5b,275.002,282.345,242,251.971,0,0,0,6
ENSMUSG00000050538,B230217C12Rik,560.827,487.219,475.207,593.4870000000001,0,0,1,51.04299999999999
ENSMUSG00000050541,Adra1b,64.379,67.833,100.933,86.205,1,0,0,10.729
ENSMUSG00000050545,Fam228b,50.001000000000005,56.98599999999999,54.974,66.999,0,0,0,4
ENSMUSG00000050549,Fam241a,327.031,274.275,312,323.75,0,0,0,33
ENSMUSG00000050550,Gm11868,4.757,0,0,0,0,0,0,0
ENSMUSG00000050552,Lamtor4,2004.787,1822.639,1896.571,2153.996,3,4,0,292
ENSMUSG00000050553,Gk2,0,0,0,0,0,0,0,0
ENSMUSG00000050555,Hyls1,255.032,232.49,276.14,294,0,0,0,12
ENSMUSG00000050556,Kcnb1,9904.023,8979.379,10135.764000000001,10935.552000000001,4,4,7,500.99999999999994
ENSMUSG00000050558,Prokr2,572.666,621.847,579.742,574.7590000000001,1,3,2,31
ENSMUSG00000050565,Tor1aip2,3067.646,2891.1490000000003,3145.9680000000003,3541.851,0,3,3,175.77
ENSMUSG00000050567,Maml1,315.561,289.097,408.093,390.207,0,0,1,33
ENSMUSG00000050577,Or8u3,0,0,0,0,0,0,0,0
ENSMUSG00000050578,Mmp13,9,8,13.001,8,0,0,0,3
ENSMUSG00000050587,Lrrc4c,900.144,909.335,907.889,988.082,0,1,1,61
ENSMUSG00000050592,Fam78a,57.027,27,50,54,0,0,0,4
ENSMUSG00000050600,Zfp831,6,3,1,8,0,0,0,1
ENSMUSG00000050603,Or8k16,0,0,0,0,0,0,0,0
ENSMUSG00000050605,Zfp61,377.74699999999996,367.818,409.183,387.249,0,0,0,15
ENSMUSG00000050608,Micos10,2960.981,2919.985,2982.931,3475.684,0,0,1,283
ENSMUSG00000050612,Txndc2,0,3,7,1,0,0,0,0
ENSMUSG00000050613,Or14j1,5.059,5.256,4.813,7.872,0,0,0,0
ENSMUSG00000050619,Zscan29,849.4459999999999,832.8320000000001,906.1,893.212,1,0,0,33.774
ENSMUSG00000050621,Rps27rt,5615.749,4591.737,5136.312,5521.512,0,0,0,63.649
ENSMUSG00000050623,Catsperz,237.642,242.438,235.524,296.615,0,1,0,38.809999999999995
ENSMUSG00000050625,Ccdc121rt1,6,3,3,7,0,0,0,0
ENSMUSG00000050627,Gpd1l,6007.29,5363.871,5827.803,6534.078000000001,8,2,5.0009999999999994,275.012
ENSMUSG00000050628,Ubald2,964.172,905.798,897.562,1072.1779999999999,1,3,3,96.237
ENSMUSG00000050635,Sprr2f,0,0,0,0,0,0,0,0
ENSMUSG00000050640,Tmem150c,3950.928,3440.747,3748.364,4091.295,1,0,0,291.99899999999997
ENSMUSG00000050641,BC048562,0,0,0,0,0,0,0,0
ENSMUSG00000050645,Defb19,0,0,0,0,0,0,0,0
ENSMUSG00000050650,Mrgpra1,20,21.545,24.207,20.012,0,0,0,0
ENSMUSG00000050654,Or6d15,2.6,0,3.015,0,0,0,0,0
ENSMUSG00000050663,Trhde,177.07500000000002,171.01600000000002,214.024,204.977,0,0,0,10
ENSMUSG00000050666,Vstm4,391.824,376.533,494.338,522.171,0,0,0,41
ENSMUSG00000050668,Gpatch11,1893.7900000000002,1759.091,1948.0899999999997,1883.085,0,0,0,58
ENSMUSG00000050671,Ism2,65,56.025000000000006,69.941,78,0,0,0,5
ENSMUSG00000050675,Gp1ba,1,3,3,0,0,0,0,1
ENSMUSG00000050677,Ccdc96,95,80.006,94,99.02,0,0,0,2
ENSMUSG00000050685,Ccdc54,3,0,1,3,0,0,0,0
ENSMUSG00000050697,Prkaa1,3851.751,3572.7599999999998,4178.537,4340.663,5,4,3,223
ENSMUSG00000050700,Emilin3,32,25.004,33,40,0,0,0,1
ENSMUSG00000050704,Krtap13-22,0,0,0,0,0,0,0,0
ENSMUSG00000050705,2310061I04Rik,2219.29,1899.076,1802.881,2415.4770000000003,4,4,1,182
ENSMUSG00000050708,Ftl1,30439.463999999996,25658.097999999998,31070.464,30849.175,4.676,7.0649999999999995,8.891,1969.181
ENSMUSG00000050711,Scg2,21199.665999999997,18325.891,18119.127,19449.805,7,8,16,672
ENSMUSG00000050714,Zbtb26,235.827,231.861,287.282,239.31,0,0,0,20.398
ENSMUSG00000050721,Plekho2,773.5619999999999,674.682,777.994,817.706,0,0,1,51
ENSMUSG00000050730,Arhgap42,860.381,872.882,1126.9450000000002,1051.8120000000001,0,0,0,84
ENSMUSG00000050732,Vamp8,665.364,622.52,788.696,762.523,1,0,0,46
ENSMUSG00000050737,Ptges,518.302,490.116,557.563,580.3760000000001,2,0,0,43
ENSMUSG00000050742,Or2m12,0,0,0,0,0,0,0,0
ENSMUSG00000050747,Trim15,7.590999999999999,5,0,5,0,0,0,0
ENSMUSG00000050751,Pgbd5,2042.7600000000002,1771.625,1946.89,2196.7949999999996,0,2,0,199
ENSMUSG00000050756,Defb6,0,0,0,0,0,0,0,0
ENSMUSG00000050761,Gp1bb,147.502,132.72,51.259,129.049,0,0,0,42.006
ENSMUSG00000050762,Prss27,0,0,0,1,0,0,0,0
ENSMUSG00000050763,Or2t26,0,0,0,0,0,0,0,0
ENSMUSG00000050766,Ear14,0,0,0,0,0,0,0,0
ENSMUSG00000050772,Or10ag58,31.395,18.383,26.43,22.391,0,0,0,26.972
ENSMUSG00000050776,Or4f47,0,0,0,0,0,0,0,0
ENSMUSG00000050777,Tmem37,46,24,24,36.193,0,0,0,1
ENSMUSG00000050783,Htr1f,183,149,205.07,181.895,0,0,1,4
ENSMUSG00000050786,Ccdc126,593.601,603.327,754.903,677.078,1,0,1,37
ENSMUSG00000050788,Or10z1,0,0,0,0,0,0,0,0
ENSMUSG00000050796,B3galt6,312.006,307.663,298.955,328.792,2,0,1,31
ENSMUSG00000050799,H2bc1,0,0,0,0,0,0,0,0
ENSMUSG00000050803,Or7e173,0,0,0,0,0,0,0,0
ENSMUSG00000050808,Muc15,6,4,7,4,0,0,0,0
ENSMUSG00000050810,Oog3,2,0,1,4,0,0,0,1
ENSMUSG00000050812,Ecpas,7694.391999999999,7587.643999999998,8835.503999999999,9576.043999999998,4,3,6,262.00100000000003
ENSMUSG00000050813,Or2av9,0,0,0,0,0,0,0,0
ENSMUSG00000050815,Or5a3,2,1,3.025,3,0,0,0,0
ENSMUSG00000050818,Or2t48,0,0,0,0,0,0,0,1
ENSMUSG00000050821,Fam131a,2276.73,1981.366,1976.385,2356.684,1,1,1,144.00000000000003
ENSMUSG00000050822,Slc29a4,2376.275,1841.425,1861.0240000000001,1985.385,1,2,1,74
ENSMUSG00000050824,Sstr5,1,0,1,3,0,0,0,0
ENSMUSG00000050830,Vwc2,192.227,201.005,223.166,229.98000000000002,0,0,0,25
ENSMUSG00000050840,Cdh20,274.364,280.508,281.752,294.393,0,0,1,10.241
ENSMUSG00000050844,1700020N01Rik,0,1,0,0,0,0,0,0
ENSMUSG00000050846,Zfp623,316.299,319.727,351.002,359.609,0,0,0,13
ENSMUSG00000050853,Or10d3,0,0,0,1,0,0,0,0
ENSMUSG00000050854,Tmem125,1,6,3,6,0,0,0,0
ENSMUSG00000050855,Zfp940,257.464,251.42600000000002,330.949,327.077,0,0,0,13.312000000000001
ENSMUSG00000050856,Atp5me,3778.2110000000002,3383.661,3742.6620000000003,3703.468,2,6,9,412
ENSMUSG00000050860,Phospho1,2118.923,1866.998,1847.335,2413.027,2,1,3,68.435
ENSMUSG00000050865,Or10q1,0,0,0,0,0,0,0,0
ENSMUSG00000050866,Clrn3,0,0,1,0,0,0,0,0
ENSMUSG00000050870,Mrgprb8,0,0,0,0,0,0,0,0
ENSMUSG00000050875,Minar2,1227.7949999999998,1019.262,980.9119999999999,1000.306,0,3,1,68.00099999999999
ENSMUSG00000050876,Spata31d1a,101.267,97.91,115.556,132.442,0,0,0,8.818
ENSMUSG00000050890,Pdik1l,333.10099999999994,288.04,327.0679999999999,344.53099999999995,0,0,0,12
ENSMUSG00000050891,Tatdn1,11080.631,7969.352,14464.814999999999,13573.627,0,0,2,1094.052
ENSMUSG00000050896,Rtn4rl2,637.0409999999999,496.73299999999995,589.814,738.642,0,0,1,57.999
ENSMUSG00000050900,Gm7327,4.624,3.223,0,0,0,0,0,9.722
ENSMUSG00000050901,Mtnr1b,0,0,1,0,0,0,0,0
ENSMUSG00000050908,Tvp23a,4174.523999999999,4073.755,3887.592,4843.649,0,1,1,142.99900000000002
ENSMUSG00000050910,Cdr2l,4190.749,3821.753,4301.305,4735.509,4,3,3,382.002
ENSMUSG00000050912,Tmem123,677.245,619.1419999999999,713.263,720.878,0,0,0,43
ENSMUSG00000050914,Ankrd37,87,54.998999999999995,79.001,57.018,0,0,0,7
ENSMUSG00000050917,Fgf4,111.02,119.025,192.65400000000002,220.424,0,0,0,0
ENSMUSG00000050919,Zfp366,72.376,75.601,78.036,89.874,0,0,0,19.25
ENSMUSG00000050921,P2ry10,12.002,4,6,5,0,0,0,1
ENSMUSG00000050926,Dcaf12l2,1,1.002,3.015,3.865,0,0,0,0
ENSMUSG00000050930,Map10,99,95,94.962,102.001,0,0,0,3
ENSMUSG00000050931,Sgms2,1074.238,1034.9569999999999,1295.2640000000001,1272.102,0,0,0,62.351
ENSMUSG00000050933,Vmn1r231,0,0,0,0,0,0,0,0
ENSMUSG00000050944,Efcab5,75,55.028000000000006,48,67.007,1,0,0,4
ENSMUSG00000050945,Zfp438,138,142.983,168.981,170,0,0,0,7
ENSMUSG00000050947,Amigo1,7642.9130000000005,6905.397000000001,7584.090999999999,8525.393,7,6,7,487.001
ENSMUSG00000050953,Gja1,516.31,715.128,751.4550000000002,825.6360000000001,3,1,0,82.559
ENSMUSG00000050954,Zfp169,185.01999999999998,183.34000000000003,278.313,242.76699999999997,0,0,0,25.613
ENSMUSG00000050957,Insl6,62,51,58,40,1,0,0,2
ENSMUSG00000050961,AY358078,0,1.005,0,0,0,0,0,0
ENSMUSG00000050963,Kcns2,167.898,167,125,148.70100000000002,0,0,0,6
ENSMUSG00000050965,Prkca,13874.523000000001,12006.722,15124.388,16219.037999999999,2,4.0009999999999994,12,454
ENSMUSG00000050966,Lin28a,3,4,1,3,0,0,0,0
ENSMUSG00000050967,Creg2,1078.219,1126.14,1005.156,1456.005,1,4,1,60.339
ENSMUSG00000050973,Gdpgp1,473.764,422.714,476.954,468.203,0,0,0,29.117
ENSMUSG00000050974,Gm9847,0,0,0,4.074,0,0,0,0
ENSMUSG00000050978,Gm5215,1,0,0,0,0,0,0,0
ENSMUSG00000050982,Apol10a,7.261,7.002,7.492,2.333,0,0,0,0
ENSMUSG00000050989,Selenon,1293.858,1143.322,1326.823,1515.692,0,0,1,36
ENSMUSG00000050994,Adgb,254.00199999999998,247.001,303.199,268.084,0,0,0,4
ENSMUSG00000050996,Cetn1,0,0,0,0,0,0,0,0
ENSMUSG00000051000,Fhip1a,43,45,71,64,0,0,0,4
ENSMUSG00000051002,Gm9848,0,0,0,0,0,0,0,0
ENSMUSG00000051003,Or1f19,24.673,24.911,51.365,35.329,0,0,0,7.741
ENSMUSG00000051007,Gatd1,1453.4109999999996,1414.2410000000002,1439.909,1676.2100000000003,2,1,1,203.878
ENSMUSG00000051022,Hs3st1,406.955,406.779,369.702,408.017,1,0,1,24
ENSMUSG00000051029,Serpinb1b,756.605,802.979,680.73,796.256,0,0,1,18.936
ENSMUSG00000051034,Zfp11,216.928,217.964,232.869,266.246,0,0,0,11.869
ENSMUSG00000051036,Ttc24,3,1,2,2,0,0,0,0
ENSMUSG00000051037,Zfp455,44.115,44.629,49.434,51.175,0,0,0,3.002
ENSMUSG00000051038,Rhox11,0,0,0,0,0,0,0,0
ENSMUSG00000051041,Olfml1,285.762,249.986,358.574,318.992,0,0,0,8
ENSMUSG00000051043,Gprc5c,1337.4470000000001,1256.521,1352.3949999999998,1576.2709999999997,1,2,1,96.027
ENSMUSG00000051046,Or6d14,0,0,0,0,0,0,0,0
ENSMUSG00000051048,P4ha3,974.815,798.85,820.1379999999999,912.193,0,1,1,78.016
ENSMUSG00000051050,Spink14,0,3.236,1.067,3.884,0,0,0,0
ENSMUSG00000051051,Or6f2,3.184,0,4.941,6.304,0,0,0,0
ENSMUSG00000051054,Spata31d1e,15,8,20,19,0,0,0,0
ENSMUSG00000051056,Gja10,2,1,4,2,0,0,0,0
ENSMUSG00000051062,Fbll1,197.702,201.043,165,188.549,0,0,0,25
ENSMUSG00000051065,Mb21d2,526.137,428.194,574.326,656.67,0,1,0,35
ENSMUSG00000051067,Lingo3,159.001,127.063,125.006,190.874,0,0,0,1
ENSMUSG00000051076,Vtcn1,28,11,14,22,0,0,0,0
ENSMUSG00000051079,Rgs13,0,1,0,0,0,0,0,0
ENSMUSG00000051081,Gm4847,3,0,3,1.001,0,0,0,0
ENSMUSG00000051095,Or6x1,988.3430000000001,919.414,1090.0259999999998,1191.799,0,0,0,136.307
ENSMUSG00000051098,Mblac2,1355.558,1119.445,1321.048,1520.645,0,0,4,81
ENSMUSG00000051111,Sv2c,24947.030000000002,23393.827,27809.959,30352.422,11,10,17,1426.496
ENSMUSG00000051113,Garin5a,246.972,200.198,246.18,239.63099999999997,0,0,0,8.999
ENSMUSG00000051116,Gm8121,0,0,0,0,0,0,0,7.17
ENSMUSG00000051118,Or7d10,13,6.418,12.892,20.071,0,0,0,1.094
ENSMUSG00000051124,Gimap9,17,11,17,16,0,0,0,3
ENSMUSG00000051133,Gm6293,0,0,0,1,0,0,0,2
ENSMUSG00000051136,Ghsr,7,6,4,2,0,0,0,0
ENSMUSG00000051146,Camk2n2,3121.368,2613.908,2488.042,3410.037,0,3,0,198
ENSMUSG00000051147,Nat2,91.901,52.992,89.01100000000001,110,0,0,0,4
ENSMUSG00000051149,Adnp,882.8349999999999,626.6220000000002,910.9610000000001,926.0829999999999,1,3,2,37.886
ENSMUSG00000051153,Tas2r105,0,0,0,0,0,0,0,0
ENSMUSG00000051154,Commd3,2080.579,1798.5890000000004,2000.6919999999996,2332.829,0,0,2,108.001
ENSMUSG00000051156,Or10q1b,0,0,0,0,0,0,0,0
ENSMUSG00000051159,Cited1,56,51.013,57.775999999999996,75,0,0,1,7
ENSMUSG00000051160,Or7g33,28.556,22.69,43.66,22.618,0,0,0,4.337
ENSMUSG00000051166,Eml5,1270.7149999999997,1085.844,1526.9689999999998,1242.1299999999999,0,0,0,67.982
ENSMUSG00000051169,Rpusd3,207.086,209.40600000000003,215.087,209.049,0,0,1,28
ENSMUSG00000051172,Or52e15,0,0,0,0,0,0,0,0
ENSMUSG00000051176,Zfp42,0,0,0,0,0,0,0,0
ENSMUSG00000051177,Plcb1,1505.547,1461.3410000000001,1749.6809999999998,1813.549,1,1,0,77.322
ENSMUSG00000051180,Or6ae1,0,0,0,0,0,0,0,0
ENSMUSG00000051182,Or52ac1,173.97,158.75,146.087,173.95600000000002,0,0,0,43.839
ENSMUSG00000051184,Zfp524,323.40099999999995,281.356,251.244,333.334,0,0,0,36
ENSMUSG00000051185,Fam174a,1742.279,1480.117,1599.788,1815.172,1,3,3,172
ENSMUSG00000051190,Or7c70,81.037,76.193,71.953,90.987,0,0,0,9.489
ENSMUSG00000051200,Or5e1,1,0,0,0,0,0,0,0
ENSMUSG00000051207,Mrgprd,4946.626,3952.799,5520.022,4992.728,4,4,7,313
ENSMUSG00000051209,Gpr119,60.481,61.007,95.017,81.969,0,0,0,8
ENSMUSG00000051212,Gpr183,31.022,27,32,38,0,0,0,4
ENSMUSG00000051220,Ercc6l,78.612,70.39,65.836,73.548,0,0,0,10.613
ENSMUSG00000051223,Bzw1,6322.278,6160.111,6758.929,7283.602000000001,2,0,0,314.01
ENSMUSG00000051224,Tceanc,83.882,69.071,83.033,122.857,0,0,0,6
ENSMUSG00000051225,Fam83a,13.457,12.022,17.646,13.96,0,0,0,11.802
ENSMUSG00000051228,Nyx,29,41.002,41,54.032,0,0,0,1.006
ENSMUSG00000051232,Tmem199,1464.9060000000002,1402.4689999999998,1414.596,1532.8479999999997,0,1,2,76
ENSMUSG00000051234,Rnf7,5416.2750000000005,5001.806,5491.425,6296.57,2,0,2.001,459.022
ENSMUSG00000051235,Gen1,110.331,95.19599999999998,83.627,104.786,0,0,0,19.851
ENSMUSG00000051236,Msrb3,512.21,398.701,511.915,552.627,0,0,0,32
ENSMUSG00000051238,Swsap1,533.431,448.926,489.201,574.758,0,0,0,37
ENSMUSG00000051242,Pcdhb9,530.61,510.618,505.325,499.384,3,3,2,36.259
ENSMUSG00000051243,Islr2,503.673,376.074,318.044,294.235,0,0,0,36
ENSMUSG00000051246,Msantd1,139,127.006,134.262,160.00099999999998,0,0,1,4
ENSMUSG00000051251,Nhlh1,0,3,8,4,0,0,0,0
ENSMUSG00000051255,Gm6563,0,23.186,28.319,0,0,0,0,9.232
ENSMUSG00000051256,Jagn1,1283.638,1317.6229999999998,1249.075,1383.905,1,3,0,100
ENSMUSG00000051257,Trap1a,1,0,0,0,0,0,0,0
ENSMUSG00000051258,Or2w4,0,0,0,0,0,0,0,0
ENSMUSG00000051262,Nat8f3,3.609,12.003,17.976,18.493000000000002,1,0,0,0
ENSMUSG00000051276,Actrt2,0,0,0,0,0,0,0,0
ENSMUSG00000051278,Zgrf1,180.786,159.90800000000002,227.777,248.015,0,0,0,12
ENSMUSG00000051279,Gdf6,1,0,2,5,0,0,0,0
ENSMUSG00000051285,Pcmtd1,2820.2200000000007,2787.0339999999997,3133.446,3381.932,1,0,0,179
ENSMUSG00000051306,Usp42,709.475,607.447,656.3109999999999,741.2320000000001,1,0,1,39
ENSMUSG00000051313,Or4c127,0,2.115,10.12,3.291,0,0,0,0
ENSMUSG00000051314,Ffar2,7,6,3.981,4,0,0,0,2.015
ENSMUSG00000051316,Taf7,485.005,475.806,528.078,606.308,0,0,0,26
ENSMUSG00000051319,Mtln,975.031,919.476,869.067,945.743,0,0,3,51
ENSMUSG00000051323,Pcdh19,273.911,294.004,335.97799999999995,353.842,0,0,2,50
ENSMUSG00000051329,Nup160,417.525,364.04499999999996,518.3149999999999,448.212,0,0,0,11
ENSMUSG00000051331,Cacna1c,4839.516999999999,4019.2830000000004,4690.0149999999985,4884.569,3,6,4,262.335
ENSMUSG00000051335,Gfod1,4032.408,3349.6,3994.565,4205.432,5,5,8,248
ENSMUSG00000051339,2900026A02Rik,2712.748,2401.717,2893.933,3326.634,2,1,4,214.54399999999998
ENSMUSG00000051340,Or51a24,2.259,5.404,5.354,6.089,0,0,0,0
ENSMUSG00000051341,Zfp52,305.981,300.32099999999997,359.81100000000004,363.105,0,0,0,13
